scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,dropped
compromised_xapp,shield_repair,naive,loo,radioml,4,300,0.9918237443798175,0.9791348143204066,0.13,0.23666666666666666,1,0.0,0.3293333333333333,26.846666666666668,40.70999458811702,0.7551570777131508,0.0,0.11333333333333333,0.13666666666666666,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,5,300,0.9912229627745971,0.9798895939756364,0.12333333333333334,0.17666666666666667,1,0.0,0.358,26.796666666666667,41.4627908019875,0.8145562961079303,0.0,0.03,0.14666666666666667,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,6,300,0.9918557674536851,0.9760316707863114,0.12666666666666668,0.2,1,0.0,0.3373333333333333,26.886666666666667,41.82074360341572,0.791855767453685,0.0,0.08,0.14,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,7,300,0.9918643674484074,0.9741529604283197,0.14666666666666667,0.20666666666666667,1,0.0,0.354,26.953333333333333,39.697142087105135,0.7851977007817408,0.0,0.05,0.16333333333333333,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,8,300,0.9907521947331116,0.9739957701176691,0.15333333333333332,0.2633333333333333,1,0.0,0.3313333333333333,26.85333333333333,40.19095672628851,0.7274188613997783,0.0,0.11,0.17,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,9,300,0.9911541831654616,0.9739995496638878,0.14666666666666667,0.24333333333333335,1,0.0,0.36733333333333335,26.786666666666665,40.62025007460317,0.7478208498321283,0.0,0.11666666666666667,0.15333333333333332,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,10,300,0.9913634990846466,0.97399986269364,0.17666666666666667,0.22,1,0.0,0.354,27.113333333333333,42.46172088976606,0.7713634990846467,0.0,0.04666666666666667,0.18333333333333332,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,11,300,0.9889441815866186,0.9739992140502327,0.14666666666666667,0.21333333333333335,1,0.0,0.356,26.723333333333333,40.48966915458328,0.7756108482532855,0.0,0.06333333333333334,0.15333333333333332,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,12,300,0.9914696037133702,0.9739998215086261,0.15,0.21666666666666667,1,0.0,0.3453333333333333,26.823333333333334,38.626550175725626,0.7748029370467034,0.0,0.07,0.15333333333333332,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,13,300,0.9888759911857081,0.9739912815210733,0.15666666666666668,0.21333333333333335,1,0.0,0.3466666666666667,26.546666666666667,38.39413433345664,0.775542657852375,0.0,0.06333333333333334,0.17333333333333334,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,14,300,0.9908977441111131,0.9739993675049924,0.12666666666666668,0.25,1,0.0,0.3606666666666667,26.726666666666667,38.35676182434543,0.7408977441111131,0.0,0.12666666666666668,0.13666666666666666,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,0,300,0.9299025553844962,0.7521411399889318,0.14,0.38666666666666666,1,0.0,0.4226666666666667,27.39,38.74888862635491,0.5432358887178294,0.0,0.08666666666666667,0.35333333333333333,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,1,300,0.9394040375707688,0.8493069803895733,0.18666666666666668,0.4533333333333333,1,0.0,0.438,27.323333333333334,39.9029173056345,0.4860707042374355,0.0,0.04666666666666667,0.42333333333333334,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,2,300,0.9319041037961167,0.7657096073160885,0.16666666666666666,0.46,1,0.0,0.41933333333333334,27.64666666666667,42.73563881417401,0.47190410379611675,0.0,0.06666666666666667,0.4166666666666667,0.0,0.0,0.006666666666666667,phi_id
compound,shield_repair,naive,loo,radioml,3,300,0.9185300754192626,0.7145437591301826,0.15,0.4266666666666667,1,0.0,0.42933333333333334,27.386666666666667,39.012650133211444,0.4918634087525959,0.0,0.11333333333333333,0.35333333333333333,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,4,300,0.925256479596513,0.7774755537753382,0.16666666666666666,0.48333333333333334,2,0.0,0.4066666666666667,27.356666666666666,37.689844455823824,0.44192314626317963,0.0,0.16333333333333333,0.41,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,5,300,0.9395055653358602,0.8518677034285888,0.15,0.43666666666666665,1,0.0,0.428,27.406666666666666,35.7073826535178,0.5028388986691935,0.0,0.17333333333333334,0.35,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,6,300,0.9207198870683471,0.7111059790997482,0.15666666666666668,0.45,1,0.0,0.426,27.63,44.9280181357029,0.4707198870683471,0.0,0.16,0.37,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,7,300,0.9248412238928893,0.7597170762323162,0.15,0.41,1,0.0,0.43,27.536666666666665,43.75542513054883,0.5148412238928894,0.0,0.12333333333333334,0.34,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,8,300,0.9266050429283803,0.7511996826759803,0.18,0.49,2,0.0,0.43133333333333335,27.536666666666665,42.124129302057085,0.43660504292838015,0.0,0.20333333333333334,0.38666666666666666,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,9,300,0.9216572248533741,0.7338305194631792,0.18666666666666668,0.4633333333333333,1,0.0,0.43933333333333335,27.47,38.22964272596784,0.4583238915200407,0.0,0.13333333333333333,0.42333333333333334,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,10,300,0.9294281354176966,0.778579719152633,0.21,0.45666666666666667,1,0.0,0.42133333333333334,27.5,40.977338512007165,0.47276146875103003,0.0,0.1,0.3933333333333333,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,11,300,0.9343448254595413,0.7771131925832386,0.15333333333333332,0.45,1,0.0,0.4,27.44333333333333,45.2529580051387,0.48434482545954133,0.0,0.12333333333333334,0.39,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,12,300,0.9162211252219936,0.7754626915832135,0.17666666666666667,0.4,1,0.0,0.404,27.46,41.36784816166436,0.5162211252219937,0.0,0.07,0.35,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,13,300,0.9204810852851316,0.7580676042227986,0.2,0.45666666666666667,5,0.0,0.432,27.386666666666667,41.16368842437495,0.4638144186184648,0.0,0.12,0.38333333333333336,0.0,0.0,0.0,phi_id
compound,shield_repair,naive,loo,radioml,14,300,0.9200109882502923,0.7162976146528173,0.16333333333333333,0.54,2,0.0,0.41933333333333334,27.46,41.689855708445634,0.3800109882502923,0.0,0.18,0.42333333333333334,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,0,300,0.9880242168209619,0.978923189052068,0.0,0.09,1,0.0,0.338,26.373333333333335,39.38416139973205,0.8980242168209619,0.0,0.09,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,1,300,0.9919748535714139,0.9862040077432356,0.0,0.07,1,0.0,0.3526666666666667,26.116666666666667,37.047020273997454,0.921974853571414,0.0,0.07,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,2,300,0.9917386442042933,0.986216833923414,0.0,0.08666666666666667,1,0.0,0.3433333333333333,26.516666666666666,43.477845856006226,0.9050719775376266,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,3,300,0.9913094631734024,0.9740378726870449,0.0,0.08,1,0.0,0.34933333333333333,26.293333333333333,40.222933489860175,0.9113094631734024,0.0,0.08,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,4,300,0.9913785826992142,0.9828326994417224,0.0,0.05333333333333334,1,0.0,0.35533333333333333,26.436666666666667,43.81480587817549,0.9380452493658809,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,5,300,0.9914400662819025,0.9767858452117093,0.0,0.07,1,0.0,0.36333333333333334,26.22,42.97830657562457,0.9214400662819026,0.0,0.07,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,6,300,0.9881687037929824,0.9775986701673945,0.0,0.05,1,0.0,0.33066666666666666,26.346666666666668,39.176749180925064,0.9381687037929825,0.0,0.05,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,7,300,0.991855894290604,0.9860873959933631,0.0,0.07666666666666666,1,0.0,0.35333333333333333,26.54,40.84516121912245,0.9151892276239373,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,8,300,0.9913994329883754,0.9739998467528639,0.0,0.08,1,0.0,0.35,26.413333333333334,40.84265473396387,0.9113994329883754,0.0,0.08,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,9,300,0.9914299924921931,0.9813884458287413,0.0,0.06,1,0.0,0.34933333333333333,26.37,46.80636337569092,0.9314299924921932,0.0,0.06,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,10,300,0.9913774634717455,0.9739999138207099,0.0,0.06,1,0.0,0.348,26.56,41.32939903684903,0.9313774634717453,0.0,0.06,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,11,300,0.9902556292311613,0.9800175783162567,0.0,0.08333333333333333,1,0.0,0.3486666666666667,26.27,41.856959715189426,0.9069222958978279,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,12,300,0.9919150322415256,0.9873331192776016,0.0,0.1,1,0.0,0.348,26.593333333333334,42.01634319749612,0.8919150322415255,0.0,0.1,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,13,300,0.98564179826578,0.9856355973543316,0.0,0.06,1,0.0,0.338,26.3,44.40614788639988,0.9256417982657801,0.0,0.06,0.0,0.0,0.0,0.0,phi_qos
narrowband,shield_repair,naive,loo,radioml,14,300,0.9903096463777765,0.983552693888572,0.0,0.03666666666666667,1,0.0,0.3506666666666667,26.336666666666666,42.699164678777294,0.9536429797111098,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,0,300,0.8666504775259182,0.46963440797607015,0.0033333333333333335,0.2833333333333333,2,0.0,0.3393333333333333,27.7,39.9977883735229,0.5833171441925848,0.0,0.27666666666666667,0.0,0.0,0.0,0.006666666666666667,phi_qos
wideband,shield_repair,naive,loo,radioml,1,300,0.8494818303298582,0.0009764242141439912,0.0033333333333333335,0.21333333333333335,2,0.0,0.358,27.28,37.05027810211773,0.636148496996525,0.0,0.21333333333333335,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,2,300,0.849197074614645,0.00019889108651828776,0.01,0.18333333333333332,1,0.0,0.35,27.456666666666667,43.48102483704474,0.6658637412813115,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,3,300,0.8645601836549897,0.01762021334423635,0.0,0.18,2,0.0,0.35333333333333333,27.526666666666667,40.30934521200675,0.6845601836549897,0.0,0.18,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,4,300,0.8455088331967212,0.0010804726405048803,0.0,0.18,1,0.0,0.36133333333333334,27.616666666666667,46.40602463184592,0.6655088331967214,0.0,0.18,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,5,300,0.8496840192157337,0.002735546885924609,0.0033333333333333335,0.18333333333333332,4,0.0,0.37,27.426666666666666,43.06996702830009,0.6663506858824003,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,6,300,0.8538416016794306,0.14417260336273682,0.006666666666666667,0.12666666666666668,5,0.0,0.336,27.463333333333335,39.1797509162891,0.7271749350127639,0.0,0.12666666666666668,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,7,300,0.8636071945784729,0.001370222977588679,0.0,0.15666666666666668,5,0.0,0.35733333333333334,27.333333333333332,40.85204150558309,0.7069405279118061,0.0,0.15666666666666668,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,8,300,0.8486416996645736,0.0011575077706616822,0.0033333333333333335,0.20333333333333334,1,0.0,0.35533333333333333,27.573333333333334,40.9050066751721,0.6453083663312402,0.0,0.20333333333333334,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,9,300,0.8185332972459514,0.007126115727803157,0.0,0.12,1,0.0,0.3586666666666667,27.42,46.80946132682445,0.6985332972459515,0.0,0.12,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,10,300,0.8633860458598883,0.342655113560377,0.0,0.16333333333333333,2,0.0,0.35133333333333333,27.78,41.36353877094813,0.700052712526555,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,11,300,0.8409201060388993,0.0005408097640118817,0.0033333333333333335,0.22666666666666666,1,0.0,0.3566666666666667,27.333333333333332,41.85967551702724,0.6142534393722326,0.0,0.22666666666666666,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,12,300,0.8587276884954781,0.32021813047987474,0.0,0.17333333333333334,1,0.0,0.3506666666666667,27.47,42.024456292983,0.6853943551621448,0.0,0.17333333333333334,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,13,300,0.8300724281490113,0.000912311692748065,0.0,0.13666666666666666,2,0.0,0.3446666666666667,27.506666666666668,44.40803910215837,0.6934057614823447,0.0,0.13666666666666666,0.0,0.0,0.0,0.0,phi_qos
wideband,shield_repair,naive,loo,radioml,14,300,0.8246814405578009,0.00024049137314473032,0.0,0.09,10,0.0,0.3546666666666667,27.4,42.701705411897926,0.7346814405578008,0.0,0.09,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,0,300,0.98383188848764,0.9635848677374804,0.0,0.02666666666666667,1,0.0,0.35333333333333333,25.216666666666665,41.133461306320285,0.9571652218209734,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,1,300,0.9854698370714294,0.9739321510045325,0.0,0.05,1,0.0,0.3486666666666667,25.226666666666667,39.13216416908098,0.9354698370714294,0.0,0.05,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,2,300,0.9821167256207666,0.9739261131144783,0.0,0.056666666666666664,1,0.0,0.354,25.05,39.75045022168684,0.9254500589540998,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,3,300,0.9760463871683432,0.9660452668329287,0.0,0.03,1,0.0,0.334,25.05,40.20889775960902,0.946046387168343,0.0,0.03,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,4,300,0.9834374368051473,0.9732962805005642,0.0,0.03,1,0.0,0.3486666666666667,25.276666666666667,43.74443957306365,0.9534374368051473,0.0,0.03,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,5,300,0.9815874147539275,0.973644273403568,0.0,0.03333333333333333,4,0.0,0.37466666666666665,25.303333333333335,39.516807834867095,0.9482540814205942,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,6,300,0.9785747674206308,0.9660388049287939,0.0,0.013333333333333334,1,0.0,0.35733333333333334,25.006666666666668,44.141609778843616,0.9652414340872975,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,7,300,0.9859369343848933,0.9719098444028966,0.0,0.02666666666666667,1,0.0,0.3486666666666667,24.84,38.584934087672174,0.9592702677182267,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,8,300,0.9857850744718216,0.9739309242424204,0.0,0.016666666666666666,1,0.0,0.32866666666666666,25.11,41.949128141373954,0.9691184078051549,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,9,300,0.9822396882535027,0.9653040144279091,0.0,0.05333333333333334,1,0.0,0.336,24.89666666666667,37.93133120004411,0.9289063549201694,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,10,300,0.9840931538620513,0.9730377908189588,0.0,0.023333333333333334,1,0.0,0.35133333333333333,25.363333333333333,41.674939669107225,0.960759820528718,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,11,300,0.9828210920616282,0.97200016863412,0.0,0.023333333333333334,1,0.0,0.3473333333333333,25.023333333333333,39.17436217689289,0.9594877587282947,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,12,300,0.984729536123795,0.9739793400526598,0.0,0.02666666666666667,1,0.0,0.35,25.09,40.657378020719,0.9580628694571283,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,13,300,0.9829828808413038,0.9719553130553941,0.0,0.013333333333333334,1,0.0,0.3406666666666667,25.133333333333333,40.20239070517481,0.9696495475079704,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,phi_qos
bursty,shield_repair,naive,loo,radioml,14,300,0.983231778981283,0.9666061720548949,0.0,0.013333333333333334,1,0.0,0.368,25.143333333333334,38.17567081334196,0.9698984456479497,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,0,300,0.9587814594284544,0.9139715620958255,0.0,0.13,1,0.0,0.37733333333333335,25.756666666666668,39.148942590461445,0.8287814594284544,0.0,0.13,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,1,300,0.959073289693754,0.9139067995679478,0.0,0.05333333333333334,1,0.0,0.40066666666666667,25.953333333333333,37.53863507326416,0.9057399563604207,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,2,300,0.9568242263623097,0.9136839649587899,0.0,0.09,1,0.0,0.4046666666666667,25.88,43.43666682024457,0.8668242263623097,0.0,0.09,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,3,300,0.9567033682268651,0.9139726587722424,0.0,0.09,1,0.0,0.38466666666666666,25.88,39.61758413832246,0.866703368226865,0.0,0.09,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,4,300,0.9572739625228477,0.9130052011785674,0.0,0.07666666666666666,1,0.0,0.4093333333333333,26.066666666666666,41.2545098596511,0.880607295856181,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,5,300,0.9563389039446092,0.9139404046397948,0.0,0.06666666666666667,1,0.0,0.38466666666666666,25.643333333333334,43.53918023307621,0.8896722372779425,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,6,300,0.9565489437937548,0.9139598795165802,0.0,0.07666666666666666,1,0.0,0.384,26.07,43.57745666892214,0.8798822771270881,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,7,300,0.9587249316080385,0.913644161343018,0.0,0.04666666666666667,1,0.0,0.4026666666666667,25.706666666666667,42.86186484004515,0.9120582649413719,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,8,300,0.9563003255220379,0.9139475337525548,0.0,0.056666666666666664,1,0.0,0.3973333333333333,25.91,41.08036337536749,0.8996336588553713,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,9,300,0.9591658316954098,0.913786276292691,0.0,0.09666666666666666,2,0.0,0.362,25.656666666666666,38.53832888275967,0.8624991650287431,0.0,0.09666666666666666,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,10,300,0.9569420136803759,0.9139480717526376,0.0,0.04,1,0.0,0.378,26.19,38.96214314846183,0.9169420136803759,0.0,0.04,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,11,300,0.95847450163969,0.913875241441644,0.0,0.013333333333333334,1,0.0,0.39866666666666667,25.59,39.41071469575538,0.9451411683063565,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,12,300,0.9537860725798651,0.9139570418466336,0.0,0.056666666666666664,1,0.0,0.36733333333333335,26.06,39.940078556528626,0.8971194059131987,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,13,300,0.9586874366935725,0.9137255041838178,0.0,0.08333333333333333,1,0.0,0.3893333333333333,25.87,40.96056005941816,0.875354103360239,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,phi_qos
backhaul,shield_repair,naive,loo,radioml,14,300,0.956804341206183,0.9139678484918377,0.0,0.08,1,0.0,0.402,25.976666666666667,41.42658163509004,0.876804341206183,0.0,0.08,0.0,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,0,300,0.9909157927914397,0.9739998847278607,0.0,0.17666666666666667,1,0.0,0.47,26.833333333333332,41.248406191752146,0.8142491261247731,0.0,0.06666666666666667,0.12666666666666668,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,1,300,0.991060798592659,0.9739582591099833,0.0,0.14333333333333334,1,0.0,0.46066666666666667,26.516666666666666,39.53399241716144,0.8477274652593257,0.0,0.04,0.10333333333333333,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,2,300,0.9902232146491391,0.9739990545059191,0.0,0.18333333333333332,1,0.0,0.49,26.823333333333334,44.13038365997444,0.8068898813158057,0.0,0.10333333333333333,0.08666666666666667,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,3,300,0.991194607710493,0.9739975990393982,0.0,0.15,1,0.0,0.484,26.9,41.70703841978707,0.8411946077104929,0.0,0.07333333333333333,0.08333333333333333,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,4,300,0.9914801061553373,0.9748318421191194,0.0,0.19,1,0.0,0.47533333333333333,26.793333333333333,40.436011617719785,0.8014801061553374,0.0,0.10333333333333333,0.1,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,5,300,0.9910840670812628,0.9739999989600181,0.0,0.13,1,0.0,0.478,26.816666666666666,43.26681634546129,0.8610840670812627,0.0,0.02666666666666667,0.10333333333333333,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,6,300,0.9915893434902443,0.9739804614860734,0.0,0.19333333333333333,1,0.0,0.46,26.863333333333333,43.29006586627735,0.7982560101569111,0.0,0.08333333333333333,0.12333333333333334,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,7,300,0.9919706226042696,0.9750845083194541,0.0,0.16333333333333333,1,0.0,0.4666666666666667,26.913333333333334,39.64877545446947,0.8286372892709363,0.0,0.043333333333333335,0.12333333333333334,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,8,300,0.9907921914528168,0.9739756675093415,0.0,0.21666666666666667,1,0.0,0.464,26.886666666666667,39.20189281337173,0.77412552478615,0.0,0.12333333333333334,0.12333333333333334,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,9,300,0.9913524268750367,0.9739999274472857,0.0,0.20666666666666667,1,0.0,0.48733333333333334,26.68,41.78970312413533,0.7846857602083699,0.0,0.11333333333333333,0.11333333333333333,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,10,300,0.9913628175244514,0.9739974664519352,0.0,0.16,1,0.0,0.47933333333333333,27.153333333333332,43.89536628919334,0.8313628175244513,0.0,0.05,0.11666666666666667,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,11,300,0.9889732472001546,0.9739999184590586,0.0,0.16333333333333333,1,0.0,0.4706666666666667,26.743333333333332,40.52842617361668,0.8256399138668211,0.0,0.06333333333333334,0.1,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,12,300,0.9918211682407662,0.9809917934482172,0.0,0.15,1,0.0,0.466,26.83,38.62713267393605,0.8418211682407662,0.0,0.07,0.08333333333333333,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,13,300,0.9889017372639969,0.9739981885644363,0.0,0.17666666666666667,1,0.0,0.4786666666666667,26.566666666666666,38.09070278257819,0.8122350705973302,0.0,0.08333333333333333,0.11333333333333333,0.0,0.0,0.0,phi_qos
compromised_xapp,shield_repair,naive,loo,radioml,14,300,0.9910790454987943,0.9739994193434081,0.0,0.23,1,0.0,0.474,26.69,38.046963699901475,0.7610790454987943,0.0,0.11666666666666667,0.12333333333333334,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,0,300,0.9298913003809594,0.7510880377962541,0.0033333333333333335,0.36,1,0.0,0.508,27.39,39.12805289319833,0.5698913003809591,0.0,0.08333333333333333,0.32666666666666666,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,1,300,0.9393767738664474,0.8422082630539862,0.0033333333333333335,0.39666666666666667,1,0.0,0.536,27.383333333333333,40.000676089460086,0.5427101071997807,0.0,0.056666666666666664,0.36666666666666664,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,2,300,0.9303509249955326,0.7545011547653793,0.006666666666666667,0.4033333333333333,1,0.0,0.5206666666666667,27.60333333333333,43.900724641791456,0.5270175916621992,0.0,0.07,0.36,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,3,300,0.9188005219724323,0.70834263943153,0.0,0.38333333333333336,1,0.0,0.5193333333333333,27.346666666666668,39.011632396470155,0.5354671886390989,0.0,0.12,0.32,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,4,300,0.924122208284504,0.7651831619061041,0.0033333333333333335,0.4166666666666667,2,0.0,0.5233333333333333,27.36,36.846236270188854,0.5074555416178375,0.0,0.16666666666666666,0.34,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,5,300,0.9417602860913205,0.8595701557623634,0.0,0.38666666666666666,1,0.0,0.528,27.4,35.70774861740529,0.5550936194246536,0.0,0.18,0.29333333333333333,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,6,300,0.9209153288787094,0.7111059790997482,0.0,0.43333333333333335,1,0.0,0.52,27.583333333333332,43.97322200237907,0.4875819955453761,0.0,0.16,0.3466666666666667,0.0,0.0,0.0,phi_qos
compound,shield_repair,naive,loo,radioml,7,300,0.9265809373287092,0.7167911823750817,0.006666666666666667,0.3933333333333333,1,0.0,0.5246666666666666,27.51,43.761181194667365,0.533247603995376,0.0,0.13333333333333333,0.31666666666666665,0.0,0.0,0.0,phi_qos
