scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,compliant_available_rate,h_starve,h_therm,ceiling_dbm
compound,structured,naive,phi,radioml,23,300,0.9679641791592691,0.9049217772231547,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.011297512492602392,0.0,0.23666666666666666,0.24333333333333335,0.0,0.0,0.0,0.9566666666666667,30.0
compound,structured,naive,phi,radioml,24,300,0.9640214732933827,0.8988951389832948,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007354806626716043,0.0,0.06666666666666667,0.3433333333333333,0.0,0.0,0.0,0.9566666666666667,30.0
compound,structured,naive,phi,radioml,25,300,0.9650889715722171,0.9007832511079239,0.0,0.9566666666666667,2,0.0,0.0,30.0,56.38888888888888,0.008422304905550512,0.0,0.10333333333333333,0.27,0.0,0.0,0.0,0.9566666666666667,30.0
compound,structured,naive,phi,radioml,26,300,0.965175142651198,0.900689964263486,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008508475984531293,0.0,0.14666666666666667,0.3,0.0,0.0,0.0,0.9566666666666667,30.0
compound,structured,naive,phi,radioml,27,300,0.9592210076906762,0.8970809141800837,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.002554341024009436,0.0,0.22666666666666666,0.3433333333333333,0.0,0.0,0.0,0.9566666666666667,30.0
compound,structured,naive,phi,radioml,28,300,0.9636160348332095,0.8944474861337246,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.006949368166542822,0.0,0.20666666666666667,0.31333333333333335,0.0,0.0,0.0,0.9566666666666667,30.0
compound,structured,naive,phi,radioml,29,300,0.9626362102957557,0.8888757683346741,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.005969543629089097,0.0,0.25333333333333335,0.3233333333333333,0.0,0.0,0.0,0.9566666666666667,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,0,300,0.9862771852000496,0.9735914741712004,0.0,0.0,1,0.0,0.0,25.65,42.04907390270415,0.9862771852000496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,1,300,0.9852352467126825,0.9732499243529181,0.0,0.0,1,0.0,0.0,25.72,42.18618665004718,0.9852352467126825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,2,300,0.9841545427772947,0.9709790335335304,0.0,0.0,1,0.0,0.0,25.63,41.66484433891287,0.9841545427772947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,3,300,0.9853416586160904,0.9735219083667881,0.0,0.0,1,0.0,0.0,25.63,40.35758939589363,0.9853416586160904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,4,300,0.9852125857750009,0.9733866778581561,0.0,0.0,1,0.0,0.0,25.65,42.35467288162996,0.9852125857750009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,5,300,0.9848613616387274,0.9729226526809419,0.0,0.0,1,0.0,0.0,25.53,39.59136141571515,0.9848613616387274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,6,300,0.9861273983466258,0.973654642520191,0.0,0.0,1,0.0,0.0,25.66,42.70251456999683,0.9861273983466258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,7,300,0.9842674369000785,0.972971858074406,0.0,0.0,1,0.0,0.0,25.72,41.05411583367779,0.9842674369000785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,8,300,0.9783676364221333,0.9726283164414705,0.0,0.0,1,0.0,0.0,25.52,43.43420213140268,0.9783676364221333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,9,300,0.9850783831951196,0.9737827882010159,0.0,0.0,1,0.0,0.0,25.69,39.37806429791718,0.9850783831951196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,10,300,0.9847934357412123,0.973574693158717,0.0,0.0,1,0.0,0.0,25.55,40.32746180561009,0.9847934357412123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,11,300,0.9851367200819264,0.9733094429129853,0.0,0.0,1,0.0,0.0,25.6,40.96985952811772,0.9851367200819264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,12,300,0.9825736521157842,0.973248201984886,0.0,0.0,1,0.0,0.0,25.67,41.90072125995302,0.9825736521157842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,13,300,0.9822522538637065,0.9737707363056077,0.0,0.0,1,0.0,0.0,25.65,39.32370735599758,0.9822522538637065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,14,300,0.9860935855261459,0.9735507387529929,0.0,0.0,1,0.0,0.0,25.54,40.47513848925334,0.9860935855261459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,15,300,0.9854264896234715,0.9729307371996824,0.0,0.0,1,0.0,0.0,25.61,42.70969529886543,0.9854264896234715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,16,300,0.9852308920359075,0.9722093457219011,0.0,0.0,1,0.0,0.0,25.64,41.653653094393476,0.9852308920359075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,17,300,0.9837248713872054,0.9733110033366522,0.0,0.0,1,0.0,0.0,25.55,40.35041825964015,0.9837248713872054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,18,300,0.985426354741149,0.9734432285907624,0.0,0.0,1,0.0,0.0,25.7,41.382475279438324,0.985426354741149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,19,300,0.9852438416033257,0.9731419308246977,0.0,0.0,1,0.0,0.0,25.71,42.39550861178572,0.9852438416033257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,20,300,0.9854067309017607,0.9737637242557057,0.0,0.0,1,0.0,0.0,25.68,42.54309164662407,0.9854067309017607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,21,300,0.9853796634041169,0.9733401807585148,0.0,0.0,1,0.0,0.0,25.56,40.989447362929305,0.9853796634041169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,22,300,0.9843491441162368,0.9720678843205327,0.0,0.0,1,0.0,0.0,25.61,42.85127362524805,0.9843491441162368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,23,300,0.9813898629354609,0.9723390892473694,0.0,0.0,1,0.0,0.0,25.53,39.13292405383323,0.9813898629354609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,24,300,0.9850368517809098,0.9735493201914466,0.0,0.0,1,0.0,0.0,25.51,41.410884957890566,0.9850368517809098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,25,300,0.9858458924462357,0.9736342668651773,0.0,0.0,1,0.0,0.0,25.59,43.27881912959632,0.9858458924462357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,26,300,0.9852710806942468,0.9736711687062679,0.0,0.0,1,0.0,0.0,25.67,43.56897462602093,0.9852710806942468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,27,300,0.985112896631766,0.9730936918444522,0.0,0.0,1,0.0,0.0,25.56,39.85610163042899,0.985112896631766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,28,300,0.9853514025606933,0.9738945992290583,0.0,0.0,1,0.0,0.0,25.55,41.23371447845125,0.9853514025606933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
narrowband,shield_repair,adaptive,phi_plus,radioml,29,300,0.9851714444072999,0.9737631736806327,0.0,0.0,1,0.0,0.0,25.66,40.69653748173169,0.9851714444072999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,0,300,0.7526699893630376,0.0004779646521802178,0.0,0.0,2,0.0,0.0,25.44,40.29587111688973,0.7526699893630376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,1,300,0.7500862794537253,0.0004249941606851983,0.0,0.0,1,0.0,0.0,25.58,41.4294517123284,0.7500862794537253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,2,300,0.743597648375358,0.0005130267461681369,0.0,0.0,1,0.0,0.0,25.41,41.457109861020754,0.743597648375358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,3,300,0.7589964570718176,0.00024649576907430696,0.0,0.0,3,0.0,0.0,25.57,42.63622587155657,0.7589964570718176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,4,300,0.7622297113687482,0.006087097779462278,0.0,0.0,4,0.0,0.0,25.53,40.26446250179828,0.7622297113687482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,5,300,0.7522055767005045,0.0003365343252131896,0.0,0.0,2,0.0,0.0,25.43,41.871671341044426,0.7522055767005045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,6,300,0.7287510735940862,0.00020929568854601761,0.0,0.0,1,0.0,0.0,25.55,41.61416831885096,0.7287510735940862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,7,300,0.7652638268681806,0.0028051314575824643,0.0,0.0033333333333333335,2,0.0,0.0,25.56,41.897619125583944,0.7619304935348473,0.0,0.0,0.0,0.0,1.0,0.0033333333333333335,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,8,300,0.7537926406813046,0.0007151409378431732,0.0,0.0,2,0.0,0.0,25.5,42.46311495696739,0.7537926406813046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,9,300,0.7528337601479432,0.0004705579087472774,0.0,0.0,1,0.0,0.0,25.58,41.820361833016314,0.7528337601479432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,10,300,0.7523321888506799,0.006122968501601609,0.0,0.0,1,0.0,0.0,25.57,43.10286024921819,0.7523321888506799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,11,300,0.7454142349251446,0.008853487448200883,0.0,0.0,1,0.0,0.0,25.57,42.08733622203329,0.7454142349251446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,12,300,0.7579181052341051,0.0003097063759265899,0.0,0.0,1,0.0,0.0,25.44,41.73676025029571,0.7579181052341051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,13,300,0.728961737931496,0.0006273567979205631,0.0,0.0,2,0.0,0.0,25.46,40.63270369302568,0.728961737931496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,14,300,0.7417306913342759,0.0004400862604859168,0.0,0.0033333333333333335,6,0.0,0.0,25.59,43.78867808010816,0.7383973580009425,0.0,0.0,0.0,0.0,1.0,0.0033333333333333335,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,15,300,0.7620399926586935,0.0017610513471723625,0.0,0.0,3,0.0,0.0,25.61,41.33089525820974,0.7620399926586935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,16,300,0.7667407258805055,0.0014012899380832363,0.0,0.0,2,0.0,0.0,25.58,43.35084518266637,0.7667407258805055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,17,300,0.7647203238112865,0.006669979019118082,0.0,0.0,1,0.0,0.0,25.52,40.32063253993027,0.7647203238112865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,18,300,0.7417668461527352,0.003436371238645229,0.0,0.0033333333333333335,5,0.0,0.0,25.61,40.3538426887174,0.738433512819402,0.0,0.0,0.0,0.0,1.0,0.0033333333333333335,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,19,300,0.7424469989991025,0.004580584809221482,0.0,0.0033333333333333335,3,0.0,0.0,25.71,41.80420427401424,0.7391136656657692,0.0,0.0,0.0,0.0,1.0,0.0033333333333333335,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,20,300,0.7620031409826921,0.00018780522023266406,0.0,0.0,2,0.0,0.0,25.62,43.80733826664706,0.7620031409826921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,21,300,0.761092029497212,0.0045150369422387706,0.0,0.0,3,0.0,0.0,25.58,42.97586801637789,0.761092029497212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,22,300,0.7393664715533773,0.0011283094481867205,0.0,0.0,3,0.0,0.0,25.57,43.196704951506945,0.7393664715533773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,23,300,0.7465711593333737,0.0109190343708249,0.0,0.0,3,0.0,0.0,25.44,38.48409696046387,0.7465711593333737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,24,300,0.7420231225173219,0.0009758032120153145,0.0,0.0,3,0.0,0.0,25.4,40.851517580714244,0.7420231225173219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,25,300,0.7608059626837163,0.004041975627002238,0.0,0.0,2,0.0,0.0,25.44,41.43974411695736,0.7608059626837163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,26,300,0.7504423840490478,0.000723092634949599,0.0,0.0,1,0.0,0.0,25.61,44.027171469688504,0.7504423840490478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,27,300,0.7531351671645422,0.0004893972606643868,0.0,0.0,6,0.0,0.0,25.44,42.14724699927344,0.7531351671645422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,28,300,0.7245439639635254,0.00016478168243185044,0.0,0.0,3,0.0,0.0,25.42,42.20204887620162,0.7245439639635254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
wideband,shield_repair,adaptive,phi_plus,radioml,29,300,0.7645577756382831,0.0007694891579685045,0.0,0.0,2,0.0,0.0,25.53,40.283129817630666,0.7645577756382831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,0,300,0.9806963620351151,0.9681270734002133,0.0,0.0,1,0.0,0.0,25.22,40.69989446477075,0.9806963620351151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,1,300,0.9780488898650229,0.9610426601595384,0.0,0.0,1,0.0,0.0,25.22,41.90328756842729,0.9780488898650229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,2,300,0.9796984635268031,0.9681181571231504,0.0,0.0,1,0.0,0.0,24.98,40.954061087285254,0.9796984635268031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,3,300,0.9794302599627239,0.9655790059315795,0.0,0.0,1,0.0,0.0,25.16,43.1903025811148,0.9794302599627239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,4,300,0.9790870783307999,0.9629067673730983,0.0,0.0,1,0.0,0.0,25.25,42.267097073491676,0.9790870783307999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,5,300,0.981077624350711,0.9662265425949679,0.0,0.0,1,0.0,0.0,25.17,39.49577228335767,0.981077624350711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,6,300,0.9806171059454972,0.9661498080490649,0.0,0.0,1,0.0,0.0,25.1,41.53264032789323,0.9806171059454972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,7,300,0.9814559374473978,0.9660148699795739,0.0,0.0,1,0.0,0.0,25.24,42.968630948227286,0.9814559374473978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,8,300,0.9771369383292762,0.9677305468271786,0.0,0.0,1,0.0,0.0,25.08,42.18130426989182,0.9771369383292762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,9,300,0.9747111618384732,0.9569615331043954,0.0,0.0,1,0.0,0.0,24.98,39.94961426313594,0.9747111618384732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,10,300,0.9788875917973413,0.9614051919522464,0.0,0.0,2,0.0,0.0,25.16,41.62755583554946,0.9788875917973413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,11,300,0.9822940794206856,0.9685132785612226,0.0,0.0,1,0.0,0.0,25.26,39.17196169489153,0.9822940794206856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,12,300,0.9765422004167901,0.9669445054659863,0.0,0.0,1,0.0,0.0,25.26,41.65661885149112,0.9765422004167901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,13,300,0.9777485026817383,0.9662456671013816,0.0,0.0,1,0.0,0.0,25.14,41.78969088687624,0.9777485026817383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,14,300,0.9748595830108783,0.9609038687834762,0.0,0.0,2,0.0,0.0,25.18,42.078740875052596,0.9748595830108783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,15,300,0.9795844200626349,0.9600324914769921,0.0,0.0,1,0.0,0.0,24.9,38.36408379783335,0.9795844200626349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,16,300,0.9753412859995484,0.9417591004952018,0.0,0.0,1,0.0,0.0,24.91,42.297455028070736,0.9753412859995484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,17,300,0.982245376405034,0.9670432677349224,0.0,0.0,1,0.0,0.0,25.2,40.80058018813611,0.982245376405034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,18,300,0.9764820316619756,0.9616771335033774,0.0,0.0,1,0.0,0.0,25.16,40.34533830417835,0.9764820316619756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,19,300,0.9795361367388167,0.9574791875439441,0.0,0.0,1,0.0,0.0,25.27,42.096568462917354,0.9795361367388167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,20,300,0.9788926445250238,0.9686467631160274,0.0,0.0,1,0.0,0.0,25.14,43.20766416177141,0.9788926445250238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,21,300,0.9730462769576002,0.9556744652566462,0.0,0.0,1,0.0,0.0,25.1,41.79008512798105,0.9730462769576002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,22,300,0.9725565215585829,0.9621106441556122,0.0,0.0,1,0.0,0.0,25.21,42.27866364391914,0.9725565215585829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,23,300,0.9818787513534657,0.962651868870291,0.0,0.0,1,0.0,0.0,25.18,43.80237003799229,0.9818787513534657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,24,300,0.9690008136676721,0.9555035412980963,0.0,0.0,1,0.0,0.0,25.09,41.42329795818172,0.9690008136676721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,25,300,0.981156244997627,0.9650894183884415,0.0,0.0,1,0.0,0.0,25.24,42.57602205612801,0.981156244997627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,26,300,0.9714512474244185,0.9419730442593997,0.0,0.0,1,0.0,0.0,25.14,43.5576125901265,0.9714512474244185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,27,300,0.9707755345273357,0.961080293627318,0.0,0.0,2,0.0,0.0,25.12,41.816963958928106,0.9707755345273357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,28,300,0.979211943183116,0.96431375194062,0.0,0.0,1,0.0,0.0,25.05,39.994345459395,0.979211943183116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
bursty,shield_repair,adaptive,phi_plus,radioml,29,300,0.9763742259754823,0.9632896218299174,0.0,0.0,2,0.0,0.0,25.09,42.045928706215854,0.9763742259754823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,0,300,0.9529456324560567,0.8960055377257118,0.0,0.0,1,0.0,0.0,25.35,43.43085393196279,0.9529456324560567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,1,300,0.9508739754812082,0.8960521581535683,0.0,0.0,3,0.0,0.0,25.36,42.29736258726175,0.9508739754812082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,2,300,0.9552544724159588,0.8960007299924971,0.0,0.0,1,0.0,0.0,25.3,40.248582405407284,0.9552544724159588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,3,300,0.9559131075047272,0.8960246630176201,0.0,0.0,1,0.0,0.0,25.38,43.40366409429188,0.9559131075047272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,4,300,0.9517854240667506,0.8960484342903271,0.0,0.0,3,0.0,0.0,25.31,39.47566431594787,0.9517854240667506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,5,300,0.9502673942499162,0.8960565846883816,0.0,0.0,1,0.0,0.0,25.23,41.18248050830323,0.9502673942499162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,6,300,0.9540851130461564,0.8960627612051189,0.0,0.0,2,0.0,0.0,25.27,40.817382928561656,0.9540851130461564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,7,300,0.952646906015708,0.8958414193704349,0.0,0.0,2,0.0,0.0,25.28,42.754058808579344,0.952646906015708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,8,300,0.9549573245449717,0.8960019853143143,0.0,0.0,1,0.0,0.0,25.27,41.94038772107217,0.9549573245449717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,9,300,0.9531748729367677,0.8960415692669722,0.0,0.0,2,0.0,0.0,25.36,41.424368131895,0.9531748729367677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,10,300,0.95473977636742,0.896053762767555,0.0,0.0,1,0.0,0.0,25.4,42.79646359984839,0.95473977636742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,11,300,0.954918184346808,0.8960491364901975,0.0,0.0,1,0.0,0.0,25.32,40.49908089190399,0.954918184346808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,12,300,0.9552699705783878,0.8959746315907674,0.0,0.0,1,0.0,0.0,25.38,42.79674677588287,0.9552699705783878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,13,300,0.9479543558060275,0.8959713702883334,0.0,0.0,1,0.0,0.0,25.45,43.3640790141188,0.9479543558060275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,14,300,0.9542539557978421,0.896052833599021,0.0,0.0,1,0.0,0.0,25.33,41.775259227251176,0.9542539557978421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,15,300,0.9559918937210293,0.896055870660236,0.0,0.0,1,0.0,0.0,25.29,42.374906785787594,0.9559918937210293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,16,300,0.9522398589241743,0.8956951932515093,0.0,0.0,2,0.0,0.0,25.35,41.1864763987571,0.9522398589241743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,17,300,0.953940347381707,0.8960649571762856,0.0,0.0,1,0.0,0.0,25.34,40.59560161477786,0.953940347381707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
backhaul,shield_repair,adaptive,phi_plus,radioml,18,300,0.9496725766767675,0.8959788187074532,0.0,0.0,1,0.0,0.0,25.39,40.56642161385932,0.9496725766767675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
