scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,twin
bursty,shield_repair,naive,phi,radioml,14,300,0.9846760898539063,0.9677351486617403,0.0,0.013333333333333334,1,0.0,0.368,25.143333333333334,38.17567081334196,0.971342756520573,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,15,300,0.9810674281058831,0.9664518035835575,0.0,0.02666666666666667,1,0.0,0.3586666666666667,25.06,38.96983153690064,0.9544007614392164,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,16,300,0.9849450840377934,0.9736613117794086,0.0,0.023333333333333334,1,0.0,0.3546666666666667,25.176666666666666,41.53150870140954,0.96161175070446,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,17,300,0.9839762846365456,0.9724132963370941,0.0,0.023333333333333334,1,0.0,0.338,25.003333333333334,38.916353361624566,0.9606429513032123,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,18,300,0.9862018851767812,0.9732092075208549,0.0,0.016666666666666666,1,0.0,0.3526666666666667,25.133333333333333,42.56746910630438,0.9695352185101145,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,19,300,0.9821938123023592,0.9730851233451724,0.0,0.03,1,0.0,0.3413333333333333,25.363333333333333,41.68462941644947,0.9521938123023593,0.0,0.03,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,20,300,0.9842343605101592,0.9714164388631866,0.0,0.02,2,0.0,0.362,24.97,40.60754670529008,0.9642343605101593,0.0,0.02,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,21,300,0.9849375522325825,0.9684324980204665,0.0,0.03666666666666667,1,0.0,0.338,25.24,41.84668306416931,0.9482708855659159,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,22,300,0.9836782457562708,0.970705197347449,0.0,0.056666666666666664,1,0.0,0.36533333333333334,25.48,42.300988842308044,0.9270115790896042,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,23,300,0.9827024816051271,0.9731572579939318,0.0,0.02666666666666667,1,0.0,0.3293333333333333,25.13,43.76805263195697,0.9560358149384603,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,24,300,0.9873148374825166,0.9739507234718742,0.0,0.043333333333333335,1,0.0,0.334,25.06,37.193086598228575,0.9439815041491832,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,25,300,0.9796509026405466,0.9651651162836322,0.0,0.023333333333333334,1,0.0,0.3426666666666667,25.233333333333334,41.252271013564034,0.9563175693072132,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,26,300,0.9884688486566244,0.9738363194351066,0.0,0.013333333333333334,1,0.0,0.3473333333333333,24.983333333333334,42.5555898296836,0.9751355153232911,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,27,300,0.9869816678905159,0.973440005347862,0.0,0.02666666666666667,1,0.0,0.36133333333333334,25.10333333333333,42.391621402652746,0.9603150012238492,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,28,300,0.9894763457491814,0.9739987281936313,0.0,0.03,1,0.0,0.3433333333333333,25.036666666666665,38.42944426775237,0.9594763457491814,0.0,0.03,0.0,0.0,0.0,0.0,label_as_truth
bursty,shield_repair,naive,phi,radioml,29,300,0.9826130007192259,0.9728781256375288,0.0,0.03666666666666667,1,0.0,0.35133333333333333,25.326666666666668,40.32411448777084,0.9459463340525591,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,label_as_truth
