scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,bler_slope
narrowband,shield_filter,adaptive,phi_plus,radioml,3,300,0.7440871169767709,2.9335274523005176e-06,0.0,0.0,2,0.28,0.0,23.76,37.0278067258107,0.7440871169767709,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_filter,adaptive,phi_plus,radioml,4,300,0.7618452420165278,3.022151847874792e-06,0.0,0.0,3,0.26,0.0,24.02,38.54769247159072,0.7618452420165278,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_filter,adaptive,phi_plus,radioml,5,300,0.7255900280927824,3.5832626462060877e-06,0.0,0.0033333333333333335,4,0.28,0.0,23.64,38.89990821325438,0.7222566947594491,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,2.2
narrowband,shield_filter,adaptive,phi_plus,radioml,6,300,0.7622039011354546,4.077373866939701e-06,0.0,0.0,1,0.25333333333333335,0.0,23.89,38.634312562703165,0.7622039011354546,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_filter,adaptive,phi_plus,radioml,7,300,0.7844423837808251,3.918444290615538e-06,0.0,0.0,1,0.24,0.0,23.87,37.06885176993338,0.7844423837808251,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_filter,adaptive,phi_plus,radioml,8,300,0.7480905167341547,3.1223500539603536e-06,0.0,0.0,1,0.2833333333333333,0.0,23.82,37.490822037166915,0.7480905167341547,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_filter,adaptive,phi_plus,radioml,9,300,0.755264247835662,3.4186113366703997e-06,0.0,0.0,1,0.26,0.0,23.75,38.60612581897187,0.755264247835662,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,0,300,0.9854440942763195,0.9693793570411009,0.0,0.0,1,0.0,0.7606666666666667,24.21,40.994757235086,0.9854440942763195,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,1,300,0.9812028761960543,0.9676765896087443,0.0,0.0,1,0.0,0.7673333333333333,24.06,38.00112558497283,0.9812028761960543,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,2,300,0.9835084799796058,0.9686296628123541,0.0,0.0,1,0.0,0.7613333333333333,24.18,37.29769684436597,0.9835084799796058,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,3,300,0.977878379103596,0.9632502976148167,0.0,0.0,1,0.0,0.7986666666666666,23.96,37.946762179921826,0.977878379103596,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,4,300,0.9839813719040073,0.9677356791669224,0.0,0.0,1,0.0,0.766,24.03,37.372083885067305,0.9839813719040073,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,5,300,0.9809897152738902,0.9631505919814579,0.0,0.0,1,0.0,0.7873333333333333,23.98,37.32209475757474,0.9809897152738902,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,6,300,0.9841729492583723,0.9676677212656725,0.0,0.0,1,0.0,0.7726666666666666,23.93,38.23408910645064,0.9841729492583723,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,7,300,0.988298175239168,0.9706833300977213,0.0,0.0,1,0.0,0.7613333333333333,24.15,36.1111586866965,0.988298175239168,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,8,300,0.9824738346450362,0.9691350022716763,0.0,0.0,1,0.0,0.7766666666666666,23.92,40.524278937702675,0.9824738346450362,0.0,0.0,0.0,0.0,0.0,0.0,2.2
narrowband,shield_repair,adaptive,phi_plus,radioml,9,300,0.9872366263053849,0.9709767918873589,0.0,0.0,1,0.0,0.7826666666666666,24.2,38.484809411226095,0.9872366263053849,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,0,300,0.8001899195181569,1.752033332923901e-05,0.043333333333333335,0.0,2,0.0,0.0,26.0,44.16666666666665,0.8001899195181569,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,1,300,0.8321547948957065,0.00010470220243000286,0.06666666666666667,0.0,1,0.0,0.0,26.0,44.16666666666665,0.8321547948957065,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,2,300,0.8061248875017717,4.202379699879215e-05,0.06,0.0,2,0.0,0.0,26.0,44.16666666666665,0.8061248875017717,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,3,300,0.8190009258732073,2.8230720958898612e-05,0.06333333333333334,0.0,2,0.0,0.0,26.0,44.16666666666665,0.8190009258732073,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,4,300,0.7758982290004796,3.983337456483243e-05,0.06,0.0,2,0.0,0.0,26.0,44.16666666666665,0.7758982290004796,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,5,300,0.7930039661191108,2.2981095356499775e-05,0.06333333333333334,0.0,3,0.0,0.0,26.0,44.16666666666665,0.7930039661191108,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,6,300,0.8137679988844507,0.0002599733178883576,0.07666666666666666,0.0,2,0.0,0.0,26.0,44.16666666666665,0.8137679988844507,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,7,300,0.8127935356616183,0.00013902008076283184,0.04,0.0,1,0.0,0.0,26.0,44.16666666666665,0.8127935356616183,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,8,300,0.7986372976785211,2.758942073888206e-05,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.7986372976785211,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,heuristic,adaptive,phi_plus,radioml,9,300,0.7878468582355593,2.4449018996405712e-05,0.08666666666666667,0.0,2,0.0,0.0,26.0,44.16666666666665,0.7878468582355593,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,0,300,0.8974643625500505,0.029096774259561874,0.9633333333333334,0.6733333333333333,1,0.0,0.0,29.57,55.82217558178382,0.22413102921671713,0.05,0.11,0.016666666666666666,0.0,0.0,0.6566666666666666,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,1,300,0.8925366498129065,0.009817194171928775,0.9566666666666667,0.65,1,0.0,0.0,29.333333333333332,47.098899441554686,0.24253664981290649,0.02666666666666667,0.2,0.03333333333333333,0.0,0.0,0.5733333333333334,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,2,300,0.9006399595920414,0.044253858624986424,0.9566666666666667,0.6166666666666667,1,0.0,0.0,29.48,52.88726553603016,0.28397329292537477,0.05333333333333334,0.21333333333333335,0.04666666666666667,0.0,0.0,0.56,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,3,300,0.8752241315493906,0.013574191440184168,0.9566666666666667,0.6566666666666666,1,0.0,0.0,29.406666666666666,50.33050195211609,0.21855746488272398,0.03,0.13,0.03,0.0,0.0,0.6033333333333334,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,4,300,0.9201023457341051,0.5236406590541339,0.97,0.7366666666666667,1,0.0,0.0,29.636666666666667,55.506359593800305,0.1834356790674386,0.04666666666666667,0.26,0.02666666666666667,0.0,0.0,0.72,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,5,300,0.8888036424370473,0.012175379849324893,0.97,0.6766666666666666,1,0.0,0.0,29.523333333333333,56.83088240746422,0.21213697577038068,0.02666666666666667,0.2733333333333333,0.023333333333333334,0.0,0.0,0.59,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,6,300,0.9066548101403756,0.025508833653797643,0.95,0.61,1,0.0,0.0,29.333333333333332,51.43540756998775,0.29665481014037565,0.043333333333333335,0.16,0.023333333333333334,0.0,0.0,0.5533333333333333,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,7,300,0.9115677739778831,0.09199173316961928,0.9533333333333334,0.6566666666666666,2,0.0,0.0,29.503333333333334,53.32316459309363,0.25490110731121657,0.03333333333333333,0.21666666666666667,0.023333333333333334,0.0,0.0,0.6066666666666667,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,8,300,0.9185852229190992,0.4503819772532762,0.9666666666666667,0.8233333333333334,1,0.0,0.0,29.85,53.552669096831465,0.09525188958576586,0.043333333333333335,0.23,0.02,0.0,0.0,0.8,2.2
wideband,greedy_twin,adaptive,phi_plus,radioml,9,300,0.8994129312768856,0.03115744039452128,0.9633333333333334,0.7366666666666667,1,0.0,0.0,29.583333333333332,48.909004370646294,0.16274626461021885,0.056666666666666664,0.2866666666666667,0.043333333333333335,0.0,0.0,0.6533333333333333,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,0,300,0.45083819514519263,6.165931528923686e-08,0.0,0.0,2,0.37333333333333335,0.0,23.22,38.579255952507346,0.45083819514519263,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,1,300,0.45423980874728215,6.999425569942046e-08,0.0,0.0,3,0.37,0.0,23.17,39.57119297533935,0.45423980874728215,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,2,300,0.48579971147026196,5.529660780687396e-08,0.0,0.0,1,0.30666666666666664,0.0,23.56,39.967473113405426,0.48579971147026196,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,3,300,0.4696996002817512,5.04513763898477e-08,0.0,0.0,5,0.3433333333333333,0.0,23.29,38.78594351339476,0.4696996002817512,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,4,300,0.4448513235891752,5.563713460916712e-08,0.0,0.0,5,0.38,0.0,23.23,36.4679575045598,0.4448513235891752,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,5,300,0.4593039915410778,5.815134615470144e-08,0.0,0.0,2,0.33666666666666667,0.0,23.33,38.20308229981598,0.4593039915410778,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,6,300,0.4757934593594797,3.5846546178391456e-08,0.0,0.0,1,0.34,0.0,23.15,38.162570216898,0.4757934593594797,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,7,300,0.47560171405631024,6.745846695310371e-08,0.0,0.0,10,0.3466666666666667,0.0,23.25,38.966798272351966,0.47560171405631024,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,8,300,0.4587943993501214,3.4800858936393464e-08,0.0,0.0,1,0.36,0.0,23.22,37.92426824745903,0.4587943993501214,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_filter,adaptive,phi_plus,radioml,9,300,0.43002174526843473,5.047272170635512e-08,0.0,0.0,3,0.38666666666666666,0.0,23.12,40.00299585791642,0.43002174526843473,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,0,300,0.5316811715837547,7.919255867511862e-11,0.0,0.0,9,0.0,0.8233333333333334,22.84,39.11713837633141,0.5316811715837547,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,1,300,0.49893999255006954,1.6882212648160409e-10,0.0,0.0,1,0.0,0.8086666666666666,22.79,37.60757215117719,0.49893999255006954,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,2,300,0.48524465793046695,1.9335671897059186e-11,0.0,0.0,1,0.0,0.7946666666666666,22.71,37.29400198204454,0.48524465793046695,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,3,300,0.5058043065542311,1.1211628887835441e-10,0.0,0.0,4,0.0,0.828,23.07,39.588067978344036,0.5058043065542311,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,4,300,0.5155444494714355,2.540530450950967e-10,0.0,0.0,3,0.0,0.8106666666666666,22.93,37.40135328522479,0.5155444494714355,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,5,300,0.4835769173362932,4.389828833674236e-08,0.0,0.0,2,0.0,0.8213333333333334,23.7,37.893431212392024,0.4835769173362932,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,6,300,0.5034216349007852,3.428554491475241e-08,0.0,0.0,1,0.0,0.814,23.45,37.004015677991305,0.5034216349007852,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,7,300,0.5288335220945714,3.230195278838689e-11,0.0,0.0,1,0.0,0.8093333333333333,23.06,41.601113436178935,0.5288335220945714,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,8,300,0.48083924931342137,6.044832060200977e-10,0.0,0.0,2,0.0,0.8273333333333334,23.04,38.21911587482301,0.48083924931342137,0.0,0.0,0.0,0.0,0.0,0.0,2.2
wideband,shield_repair,adaptive,phi_plus,radioml,9,300,0.471750257998989,5.502642728076964e-11,0.0,0.0,2,0.0,0.8266666666666667,22.57,40.95242772526021,0.471750257998989,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,0,300,0.9881351091798691,0.9934369194670106,0.04,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9881351091798691,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,1,300,0.9930579120923446,0.9934432710196276,0.08,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9930579120923446,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,2,300,0.9934686889243016,0.9934371633644735,0.06,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934686889243016,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,3,300,0.9904734847349517,0.9934383407919929,0.07,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9904734847349517,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,4,300,0.9931202342379061,0.9934430696638787,0.056666666666666664,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9931202342379061,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,5,300,0.9934643601669058,0.993445866421665,0.05333333333333334,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934643601669058,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,6,300,0.9888575329725948,0.9934267214759825,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9888575329725948,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,7,300,0.993043357910632,0.9934344387912869,0.043333333333333335,0.0,1,0.0,0.0,26.0,44.16666666666665,0.993043357910632,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,8,300,0.9911322684045096,0.9934378830638062,0.08333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9911322684045096,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,heuristic,adaptive,phi_plus,radioml,9,300,0.9913415108293073,0.9934330551673178,0.06333333333333334,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9913415108293073,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,0,300,0.984549526121483,0.973999780220178,0.9133333333333333,0.29333333333333333,1,0.0,0.0,28.60333333333333,50.353454159399845,0.6912161927881497,0.04,0.21,0.023333333333333334,0.0,0.0,0.08,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,1,300,0.9832521097141614,0.9739980768551669,0.9366666666666666,0.42333333333333334,1,0.0,0.0,28.8,54.0521499394917,0.559918776380828,0.043333333333333335,0.28,0.03333333333333333,0.0,0.0,0.2,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,2,300,0.982423142314399,0.9739989512284168,0.9033333333333333,0.2633333333333333,1,0.0,0.0,28.606666666666666,53.01681902464789,0.7190898089810657,0.03,0.16,0.02,0.0,0.0,0.12333333333333334,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,3,300,0.9809205698717525,0.9739991323913431,0.9466666666666667,0.41333333333333333,1,0.0,0.0,28.826666666666668,49.81976962063724,0.567587236538419,0.04666666666666667,0.22333333333333333,0.043333333333333335,0.0,0.0,0.21666666666666667,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,4,300,0.983200417561809,0.9739996762442549,0.9466666666666667,0.3433333333333333,1,0.0,0.0,29.003333333333334,56.04272575105232,0.6398670842284758,0.03,0.15333333333333332,0.016666666666666666,0.0,0.0,0.21666666666666667,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,5,300,0.9826895107812829,0.9739993640902418,0.9066666666666666,0.26666666666666666,1,0.0,0.0,28.61,50.86810974490627,0.7160228441146163,0.023333333333333334,0.14666666666666667,0.03,0.0,0.0,0.12,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,6,300,0.9848277547910985,0.9739997000917648,0.87,0.3,1,0.0,0.0,28.48,50.56007118118973,0.6848277547910986,0.04666666666666667,0.16666666666666666,0.03333333333333333,0.0,0.0,0.13666666666666666,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,7,300,0.9837749574171156,0.9739991676460986,0.9333333333333333,0.37666666666666665,1,0.0,0.0,28.813333333333333,53.05770583084107,0.607108290750449,0.056666666666666664,0.19333333333333333,0.023333333333333334,0.0,0.0,0.24666666666666667,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,8,300,0.9835224622979695,0.9739998943931742,0.9,0.25,1,0.0,0.0,28.706666666666667,54.730787429642724,0.7335224622979692,0.03333333333333333,0.09666666666666666,0.006666666666666667,0.0,0.0,0.16,2.2
bursty,greedy_twin,adaptive,phi_plus,radioml,9,300,0.9835832343858262,0.9739991509451056,0.92,0.41,1,0.0,0.0,28.886666666666667,56.09977716941318,0.5735832343858263,0.043333333333333335,0.18666666666666668,0.03666666666666667,0.0,0.0,0.21333333333333335,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,0,300,0.9067333506421584,0.09028748191171701,0.0,0.0,1,0.18666666666666668,0.0,23.66,40.408595448514696,0.9067333506421584,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,1,300,0.9344169668719008,0.43638435802237824,0.0,0.0,1,0.14666666666666667,0.0,23.71,36.56774108690215,0.9344169668719008,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,2,300,0.9272767210261306,0.22008777423671613,0.0,0.0,2,0.15666666666666668,0.0,23.9,38.01033134139245,0.9272767210261306,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,3,300,0.9473871356183016,0.7539504420906696,0.0,0.0,1,0.18333333333333332,0.0,23.75,39.371772714609016,0.9473871356183016,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,4,300,0.9103528294216752,0.13211779515333433,0.0,0.0,1,0.20666666666666667,0.0,23.78,37.610664469685354,0.9103528294216752,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,5,300,0.9143179324375533,0.1842313790358853,0.0,0.0,5,0.15666666666666668,0.0,23.8,37.52163409233794,0.9143179324375533,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,6,300,0.9125781306639048,0.11055901216222057,0.0,0.0,1,0.17333333333333334,0.0,23.72,36.993236702180184,0.9125781306639048,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,7,300,0.9038818009618979,0.08810287321463149,0.0,0.0,1,0.13666666666666666,0.0,23.81,37.22923768620323,0.9038818009618979,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,8,300,0.9288578264594075,0.1667841900838384,0.0,0.0,2,0.22333333333333333,0.0,23.45,38.318148471821964,0.9288578264594075,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_filter,adaptive,phi_plus,radioml,9,300,0.9225247212178692,0.17248977470014268,0.0,0.0,1,0.21333333333333335,0.0,23.6,38.717837429912386,0.9225247212178692,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,0,300,0.9284266900430777,0.1865732605691579,0.0,0.0,1,0.0,0.6946666666666667,23.48,41.52228080324494,0.9284266900430777,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,1,300,0.9481634014435106,0.6586207313629259,0.0,0.0,1,0.0,0.7086666666666667,23.37,37.590365734207396,0.9481634014435106,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,2,300,0.935264392427049,0.3393540620642439,0.0,0.0,2,0.0,0.6973333333333334,23.59,37.83324858881741,0.935264392427049,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,3,300,0.9400745028978277,0.4956085527504619,0.0,0.0,4,0.0,0.7346666666666667,23.22,38.71731527362282,0.9400745028978277,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,4,300,0.9463918876495317,0.7638861562432152,0.0,0.0,1,0.0,0.7046666666666667,23.44,38.80235199108893,0.9463918876495317,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,5,300,0.9295300595455349,0.25594044723471143,0.0,0.0,4,0.0,0.7226666666666667,23.34,37.458775425729684,0.9295300595455349,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,6,300,0.9415093404286485,0.5582469255713355,0.0,0.0,1,0.0,0.71,23.49,36.19351866644144,0.9415093404286485,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,7,300,0.945962212311349,0.751619694899038,0.0,0.0,1,0.0,0.7033333333333334,23.41,37.1625417337692,0.945962212311349,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,8,300,0.940416432104269,0.26676824146530487,0.0,0.0,4,0.0,0.7353333333333333,23.27,39.3744556653724,0.940416432104269,0.0,0.0,0.0,0.0,0.0,0.0,2.2
bursty,shield_repair,adaptive,phi_plus,radioml,9,300,0.9379682723433085,0.4285755506269747,0.0,0.0,2,0.0,0.7146666666666667,23.47,37.64803709435173,0.9379682723433085,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,0,300,0.9600969143785858,0.9139980512931851,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9600969143785858,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,1,300,0.9571827054327632,0.9139967245000353,0.06,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9571827054327632,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,2,300,0.9600959846625601,0.9139944811565621,0.05333333333333334,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9600959846625601,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,3,300,0.9603618068466395,0.9139983070957095,0.07,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9603618068466395,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,4,300,0.9600968532733691,0.9139982534175413,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9600968532733691,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,5,300,0.9595667454541729,0.9139983295297534,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9595667454541729,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,6,300,0.959831379091609,0.9139962308386327,0.1,0.0,1,0.0,0.0,26.0,44.16666666666665,0.959831379091609,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,7,300,0.9582422358599437,0.9139965411083424,0.06333333333333334,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9582422358599437,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,8,300,0.963275734312177,0.9139967048711877,0.06,0.0,1,0.0,0.0,26.0,44.16666666666665,0.963275734312177,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,heuristic,adaptive,phi_plus,radioml,9,300,0.9632757671257149,0.9139970165108033,0.08333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9632757671257149,0.0,0.0,0.0,0.0,0.0,0.0,2.2
backhaul,greedy_twin,adaptive,phi_plus,radioml,0,300,0.9541710346841694,0.8960799999602604,0.9266666666666666,0.2966666666666667,2,0.0,0.0,28.75,51.47625184045725,0.6575043680175028,0.02666666666666667,0.17333333333333334,0.03,0.0,0.0,0.16666666666666666,2.2
backhaul,greedy_twin,adaptive,phi_plus,radioml,1,300,0.9513106081801137,0.8960799999802791,0.9333333333333333,0.43333333333333335,3,0.0,0.0,29.046666666666667,54.12805690530362,0.5179772748467805,0.06,0.13,0.05,0.0,0.0,0.3,2.2
backhaul,greedy_twin,adaptive,phi_plus,radioml,2,300,0.9519840513714426,0.8960799999884353,0.9233333333333333,0.24666666666666667,1,0.0,0.0,28.72,58.53197000364005,0.705317384704776,0.043333333333333335,0.13,0.03333333333333333,0.0,0.0,0.09666666666666666,2.2
backhaul,greedy_twin,adaptive,phi_plus,radioml,3,300,0.954167726639317,0.8960799999578761,0.93,0.36,1,0.0,0.0,28.733333333333334,50.15341462011531,0.594167726639317,0.05333333333333334,0.2,0.03,0.0,0.0,0.12666666666666668,2.2
backhaul,greedy_twin,adaptive,phi_plus,radioml,4,300,0.9518621518260322,0.896079999488782,0.9233333333333333,0.37333333333333335,1,0.0,0.0,28.846666666666668,56.516701636002296,0.578528818492699,0.03,0.16333333333333333,0.05333333333333334,0.0,0.0,0.19666666666666666,2.2
