condition,scenario,controller,seed,cycles,mean_pdr,p95_latency_proxy,safety_violations,violation_rate,recovery_cycles,rollbacks,admitted_actions,total_proposals,mean_reward
radioml,compound,heuristic,1,300,0.9571696217069757,1.149751893558411,0,0.0,1,0,0,0,0.49716962170697554
radioml,compound,heuristic,2,300,0.9681187428028064,1.0944677582719795,0,0.0,1,0,0,0,0.5081187428028063
radioml,compound,heuristic,3,300,0.9644171804325304,1.0952558953963993,0,0.0,1,0,0,0,0.5044171804325305
radioml,compound,heuristic,4,300,0.9573031160464264,1.1700423503031863,0,0.0,1,0,0,0,0.49730311604642624
radioml,compound,heuristic,5,300,0.9641607627720422,1.094287519777633,0,0.0,2,0,0,0,0.5041607627720424
radioml,compound,heuristic,6,300,0.9756510723232248,1.0891658024039084,0,0.0,1,0,0,0,0.5156510723232247
radioml,compound,heuristic,7,300,0.9613316633606858,1.2075871495592003,0,0.0,1,0,0,0,0.5013316633606856
radioml,compound,heuristic,8,300,0.9624894673996907,1.2051313265947172,0,0.0,1,0,0,0,0.5024894673996907
radioml,compound,heuristic,9,300,0.9686101455929512,1.0971312168922958,0,0.0,1,0,0,0,0.5086101455929513
radioml,compound,rl,0,300,0.8533253112531473,12.866075926746262,144,0.48,1,0,300,1500,-0.1177413554135194
radioml,compound,rl,1,300,0.8195780509708759,13.04502408830497,146,0.4866666666666667,1,0,300,1500,-0.16128861569579073
radioml,compound,rl,2,300,0.8422740309620277,3.902105699697243,126,0.42,1,0,300,1500,-0.06539263570463899
radioml,compound,rl,3,300,0.8438949976012551,7.779909035546541,126,0.42,2,0,300,1500,-0.06097166906541157
radioml,compound,rl,4,300,0.8514890039763293,5.100226402786649,149,0.49666666666666665,1,0,300,1500,-0.13491099602367068
radioml,compound,rl,5,300,0.8252021763510451,3.7353095529300973,141,0.47,1,0,300,1500,-0.14033115698228824
radioml,compound,rl,6,300,0.8761411964326961,3.835853248901384,121,0.4033333333333333,1,0,300,1500,-0.008858803567304013
radioml,compound,rl,7,300,0.8405678469211875,4.847436021721489,141,0.47,1,0,300,1500,-0.11236548641214597
radioml,compound,rl,8,300,0.8498809473880787,2.9764043087950647,111,0.37,4,0,300,1500,-0.0013857192785878248
radioml,compound,rl,9,300,0.8476419551094403,11.01557286564334,136,0.4533333333333333,4,0,300,1500,-0.09662471155722646
radioml,compound,llm_only,0,300,0.8758784758734375,3.07765856043603,122,0.4066666666666667,1,0,300,1500,-0.021188190793229207
radioml,compound,llm_only,1,300,0.8417240642306038,8.417699475764163,147,0.49,1,0,300,1500,-0.14267593576939627
radioml,compound,llm_only,2,300,0.866833535316609,3.799441597189467,138,0.46,1,0,300,1500,-0.07803313135005763
radioml,compound,llm_only,3,300,0.8528914791811592,54.58310840000002,126,0.42,2,0,300,1500,-0.05417518748550747
radioml,compound,llm_only,4,300,0.8519239870975358,6.702615820463696,138,0.46,1,0,300,1500,-0.10147601290246425
radioml,compound,llm_only,5,300,0.8424001452496707,10.533785458947094,146,0.4866666666666667,1,0,300,1500,-0.13759985475032946
radioml,compound,llm_only,6,300,0.872324592421863,3.825001144923558,121,0.4033333333333333,1,0,300,1500,-0.015742074244803693
radioml,compound,llm_only,7,300,0.8508833951390559,3.345797613470662,149,0.49666666666666665,1,0,300,1500,-0.13831660486094421
radioml,compound,llm_only,8,300,0.8556587890786407,3.0355339646635024,130,0.43333333333333335,5,0,300,1500,-0.060207877588025906
radioml,compound,llm_only,9,300,0.8332236745854268,9.383175297168096,147,0.49,2,0,300,1500,-0.15744299208123982
radioml,compound,shield_ric,0,300,0.7713187533295193,619.8128102207314,0,0.0,1,31,269,1500,0.3117187533295192
radioml,compound,shield_ric,1,300,0.788707004793877,191.44779140389267,0,0.0,1,42,258,1500,0.3277070047938771
radioml,compound,shield_ric,2,300,0.7905936933012931,540.9333651016506,0,0.0,1,25,275,1500,0.33119369330129306
radioml,compound,shield_ric,3,300,0.785478436441965,499.96203448377423,0,0.0,1,34,266,1500,0.324278436441965
radioml,compound,shield_ric,4,300,0.7841840079461185,827.5243012105761,0,0.0,5,37,263,1500,0.3233840079461185
radioml,compound,shield_ric,5,300,0.7651245038404547,768.8936197167124,0,0.0,1,34,266,1500,0.3059245038404548
radioml,compound,shield_ric,6,300,0.8041859779410613,437.1434111935875,0,0.0,3,23,277,1500,0.3445859779410613
radioml,compound,shield_ric,7,300,0.7844476235869593,11.932108660568698,0,0.0,2,45,255,1500,0.32504762358695916
radioml,compound,shield_ric,8,300,0.7724926023711053,517.8551337464935,0,0.0,5,29,271,1500,0.31329260237110534
radioml,compound,shield_ric,9,300,0.7840136792346084,375.18165262481995,0,0.0,2,27,273,1500,0.32501367923460844
synthetic,narrowband,static,0,300,0.7421759171557379,3.330909870829998,0,0.0,3,0,0,0,0.28217591715573803
synthetic,narrowband,static,1,300,0.765679733307551,3.2034698283952627,0,0.0,160,0,0,0,0.305679733307551
synthetic,narrowband,static,2,300,0.7483391116845571,3.2586706714604974,0,0.0,85,0,0,0,0.2883391116845571
synthetic,narrowband,static,3,300,0.7668017181894343,3.3614366825278945,0,0.0,160,0,0,0,0.30680171818943436
synthetic,narrowband,static,4,300,0.7495467108667325,3.004680996861631,0,0.0,18,0,0,0,0.28954671086673256
synthetic,narrowband,static,5,300,0.7610774363976003,3.15181773037621,0,0.0,83,0,0,0,0.3010774363976003
synthetic,narrowband,static,6,300,0.7562526237236541,3.195822492099919,0,0.0,147,0,0,0,0.296252623723654
synthetic,narrowband,static,7,300,0.7437828051669795,3.4324428785036085,0,0.0,160,0,0,0,0.2837828051669795
synthetic,narrowband,static,8,300,0.7455957081458107,3.869036513942767,0,0.0,51,0,0,0,0.2855957081458106
synthetic,narrowband,static,9,300,0.7437605947790683,3.6740402222335398,0,0.0,130,0,0,0,0.28376059477906834
synthetic,narrowband,heuristic,0,300,0.9999987425413629,0.9990060943940791,0,0.0,1,0,0,0,0.5399987425413629
synthetic,narrowband,heuristic,1,300,0.9999987615106105,0.9990056807451709,0,0.0,1,0,0,0,0.5399987615106107
synthetic,narrowband,heuristic,2,300,0.9999987703251577,0.9990054828356741,0,0.0,1,0,0,0,0.5399987703251576
synthetic,narrowband,heuristic,3,300,0.9999989675480708,0.9990048930660371,0,0.0,1,0,0,0,0.5399989675480709
synthetic,narrowband,heuristic,4,300,0.999998888906372,0.999004989971153,0,0.0,1,0,0,0,0.539998888906372
synthetic,narrowband,heuristic,5,300,0.9999988630440332,0.9990054302538626,0,0.0,1,0,0,0,0.5399988630440333
synthetic,narrowband,heuristic,6,300,0.9999988242759114,0.9990058962362953,0,0.0,1,0,0,0,0.5399988242759114
synthetic,narrowband,heuristic,7,300,0.9999986975892904,0.9990059424079077,0,0.0,1,0,0,0,0.5399986975892904
synthetic,narrowband,heuristic,8,300,0.999998501861412,0.9990065456177158,0,0.0,1,0,0,0,0.539998501861412
synthetic,narrowband,heuristic,9,300,0.9999987698314083,0.9990056435555144,0,0.0,1,0,0,0,0.5399987698314084
synthetic,narrowband,rl,0,300,0.9686060139635537,1.0312144646803383,65,0.21666666666666667,1,0,300,1500,0.2736726806302205
synthetic,narrowband,rl,1,300,0.9479170667767094,2.2245237283335193,90,0.3,1,0,300,1500,0.16738373344337604
synthetic,narrowband,rl,2,300,0.9590582483481346,1.308482950362508,80,0.26666666666666666,1,0,300,1500,0.2159915816814679
synthetic,narrowband,rl,3,300,0.9405202893618865,3.0527938859364814,78,0.26,1,0,300,1500,0.2073202893618864
synthetic,narrowband,rl,4,300,0.95695773449609,1.4670324432369444,79,0.2633333333333333,1,0,300,1500,0.21669106782942327
synthetic,narrowband,rl,5,300,0.9545259740679414,1.6219866247170167,86,0.2866666666666667,1,0,300,1500,0.18959264073460805
synthetic,narrowband,rl,6,300,0.9499789679852256,2.2633057221610673,61,0.20333333333333334,1,0,300,1500,0.2745789679852255
synthetic,narrowband,rl,7,300,0.9657744751466495,1.0983371432379034,77,0.25666666666666665,1,0,300,1500,0.23604114181331606
synthetic,narrowband,rl,8,300,0.9719962811702506,1.0204167513446123,77,0.25666666666666665,2,0,300,1500,0.24052961450358396
synthetic,narrowband,rl,9,300,0.9389077836815822,2.718975711458043,74,0.24666666666666667,1,0,300,1500,0.2171744503482488
synthetic,narrowband,llm_only,0,300,0.9545311948510622,1.6783954403663397,91,0.30333333333333334,1,0,300,1500,0.17453119485106214
synthetic,narrowband,llm_only,1,300,0.9364953325866621,4.21953823360675,82,0.2733333333333333,1,0,300,1500,0.18309533258666214
synthetic,narrowband,llm_only,2,300,0.9390764829413242,2.6746837227856264,93,0.31,1,0,300,1500,0.14720981627465754
synthetic,narrowband,llm_only,3,300,0.9583965156227267,1.6352425726725843,70,0.23333333333333334,2,0,300,1500,0.25099651562272657
synthetic,narrowband,llm_only,4,300,0.9466535587845912,1.7299952755260872,83,0.27666666666666667,1,0,300,1500,0.19225355878459116
synthetic,narrowband,llm_only,5,300,0.9342885582242288,2.6628375097123724,66,0.22,1,0,300,1500,0.24095522489089546
synthetic,narrowband,llm_only,6,300,0.941114592682537,2.5262269132675446,55,0.18333333333333332,1,0,300,1500,0.2825812593492037
synthetic,narrowband,llm_only,7,300,0.9734660105823233,1.0277773966872956,75,0.25,1,0,300,1500,0.24733267724899002
synthetic,narrowband,llm_only,8,300,0.9537468332716469,1.2774598705794158,86,0.2866666666666667,1,0,300,1500,0.1936134999383136
synthetic,narrowband,llm_only,9,300,0.9670495743108961,1.045336949039884,78,0.26,1,0,300,1500,0.22298290764422954
synthetic,narrowband,shield_ric,0,300,0.9552225440997169,1.7246514720470516,0,0.0,1,0,300,1500,0.49362254409971684
synthetic,narrowband,shield_ric,1,300,0.9432005313920755,2.2701347570368164,0,0.0,1,2,298,1500,0.4840005313920755
synthetic,narrowband,shield_ric,2,300,0.9257450413680223,4.511035181164338,0,0.0,1,1,299,1500,0.46414504136802237
synthetic,narrowband,shield_ric,3,300,0.9544004657093664,1.4285808856695317,0,0.0,1,0,300,1500,0.49540046570936636
synthetic,narrowband,shield_ric,4,300,0.9339471489206514,3.0739015947726536,0,0.0,1,1,299,1500,0.4743471489206514
synthetic,narrowband,shield_ric,5,300,0.9349680472241656,2.875530949956731,0,0.0,1,1,299,1500,0.4757680472241655
synthetic,narrowband,shield_ric,6,300,0.9495265382163885,2.523142593070608,0,0.0,1,1,299,1500,0.48892653821638843
synthetic,narrowband,shield_ric,7,300,0.9593444098302579,1.1238784503262313,0,0.0,2,0,300,1500,0.49834440983025785
synthetic,narrowband,shield_ric,8,300,0.955082190889179,1.3782596730545904,0,0.0,1,1,299,1500,0.494282190889179
synthetic,narrowband,shield_ric,9,300,0.9462024840781127,1.9038626817063782,0,0.0,1,2,298,1500,0.48600248407811253
synthetic,wideband,static,0,300,0.530121537474301,24.80425720306498,0,0.0,160,0,0,0,0.07012153747430105
synthetic,wideband,static,1,300,0.5386671550114646,23.529674819620023,0,0.0,160,0,0,0,0.07866715501146446
synthetic,wideband,static,2,300,0.5315908052169638,24.08156886811747,0,0.0,160,0,0,0,0.07159080521696377
synthetic,wideband,static,3,300,0.5406075042151076,25.108790529084086,0,0.0,160,0,0,0,0.08060750421510758
synthetic,wideband,static,4,300,0.5324644073895526,21.535252034116006,0,0.0,160,0,0,0,0.07246440738955275
synthetic,wideband,static,5,300,0.536710369025685,23.012417886103048,0,0.0,160,0,0,0,0.076710369025685
synthetic,wideband,static,6,300,0.5348317300909283,23.45321770368213,0,0.0,160,0,0,0,0.07483173009092815
synthetic,wideband,static,7,300,0.527591449846134,25.817347583578094,0,0.0,160,0,0,0,0.06759144984613395
synthetic,wideband,static,8,300,0.532480096549317,30.152760357801398,0,0.0,160,0,0,0,0.07248009654931702
synthetic,wideband,static,9,300,0.5289576479628316,28.220311299681075,0,0.0,160,0,0,0,0.06895764796283163
synthetic,wideband,heuristic,0,300,0.9876024590329135,0.9997206094260139,0,0.0,1,0,0,0,0.5276024590329137
synthetic,wideband,heuristic,1,300,0.9789948000457832,0.9998063956721651,0,0.0,1,0,0,0,0.5189948000457832
synthetic,wideband,heuristic,2,300,0.9879025231873879,0.9997401575587085,0,0.0,1,0,0,0,0.527902523187388
synthetic,wideband,heuristic,3,300,0.9946099692893411,0.999708635834946,0,0.0,1,0,0,0,0.5346099692893411
synthetic,wideband,heuristic,4,300,0.9937473456624595,0.9996176521420181,0,0.0,1,0,0,0,0.5337473456624595
synthetic,wideband,heuristic,5,300,0.9844878709490422,0.9996530726468333,0,0.0,2,0,0,0,0.5244878709490424
synthetic,wideband,heuristic,6,300,0.9942586278656631,0.9997000219058424,0,0.0,2,0,0,0,0.5342586278656631
synthetic,wideband,heuristic,7,300,0.9873292896878239,0.9997746522846713,0,0.0,1,0,0,0,0.5273292896878239
synthetic,wideband,heuristic,8,300,0.9968334786862366,0.9998328419415388,0,0.0,1,0,0,0,0.5368334786862365
synthetic,wideband,heuristic,9,300,0.9935547983569379,0.9998032477512009,0,0.0,1,0,0,0,0.533554798356938
synthetic,wideband,rl,0,300,0.9374674125355253,2.666524503939117,66,0.22,1,0,300,1500,0.23913407920219182
synthetic,wideband,rl,1,300,0.9168541760042043,4.017716394200948,74,0.24666666666666667,1,0,300,1500,0.19685417600420435
synthetic,wideband,rl,2,300,0.9085719241461251,4.893472661047428,84,0.28,1,0,300,1500,0.147371924146125
synthetic,wideband,rl,3,300,0.9395998971438292,1.993619902263977,69,0.23,1,0,300,1500,0.23619989714382902
synthetic,wideband,rl,4,300,0.9235695332333845,4.515830256948432,71,0.23666666666666666,1,0,300,1500,0.21303619990005107
synthetic,wideband,rl,5,300,0.9321498536627568,4.745657123632683,76,0.25333333333333335,1,0,300,1500,0.19868318699609008
synthetic,wideband,rl,6,300,0.9301136848607486,4.862398166334232,70,0.23333333333333334,1,0,300,1500,0.22418035152741528
synthetic,wideband,rl,7,300,0.9187626649409117,4.121764226908302,74,0.24666666666666667,1,0,300,1500,0.1984293316075782
synthetic,wideband,rl,8,300,0.9460187002640942,1.8466997582652787,65,0.21666666666666667,1,0,300,1500,0.2599520335974274
synthetic,wideband,rl,9,300,0.9397437546185247,2.4151167187860576,75,0.25,2,0,300,1500,0.21201042128519124
synthetic,wideband,llm_only,0,300,0.933605236889299,2.421705431386884,70,0.23333333333333334,1,0,300,1500,0.22393857022263225
synthetic,wideband,llm_only,1,300,0.935771144606186,2.944584037836952,71,0.23666666666666666,1,0,300,1500,0.21943781127285292
synthetic,wideband,llm_only,2,300,0.9261517529354318,4.275811783523253,73,0.24333333333333335,1,0,300,1500,0.2110850862687653
synthetic,wideband,llm_only,3,300,0.9303310202110775,2.777105301378722,82,0.2733333333333333,1,0,300,1500,0.18066435354441074
synthetic,wideband,llm_only,4,300,0.9195596174818261,7.40354465911798,75,0.25,1,0,300,1500,0.1932929508151594
synthetic,wideband,llm_only,5,300,0.9388706479664514,1.8188813301196216,80,0.26666666666666666,1,0,300,1500,0.1942039812997848
synthetic,wideband,llm_only,6,300,0.9112741400759252,8.127584410165586,70,0.23333333333333334,2,0,300,1500,0.20394080674259196
synthetic,wideband,llm_only,7,300,0.9118756782130314,8.41724672443214,70,0.23333333333333334,1,0,300,1500,0.20760901154636477
synthetic,wideband,llm_only,8,300,0.926561465465669,3.3960822002596753,67,0.22333333333333333,1,0,300,1500,0.22956146546566908
synthetic,wideband,llm_only,9,300,0.9432588203215537,2.2930296513694444,65,0.21666666666666667,1,0,300,1500,0.25372548698822034
synthetic,wideband,shield_ric,0,300,0.9242277249780287,3.007238169475713,0,0.0,1,0,300,1500,0.4618277249780289
synthetic,wideband,shield_ric,1,300,0.9250978814373394,5.299422863092353,0,0.0,1,2,298,1500,0.4662978814373396
synthetic,wideband,shield_ric,2,300,0.9153820932283964,4.6451590403804195,0,0.0,1,1,299,1500,0.4557820932283962
synthetic,wideband,shield_ric,3,300,0.9233538935137904,8.852400381545403,0,0.0,1,0,300,1500,0.46395389351379046
synthetic,wideband,shield_ric,4,300,0.9136387973038171,9.647208679514998,0,0.0,1,1,299,1500,0.453038797303817
synthetic,wideband,shield_ric,5,300,0.9238852469339618,4.754025268361971,0,0.0,1,2,298,1500,0.46468524693396185
synthetic,wideband,shield_ric,6,300,0.9215461070897019,4.872027390168983,0,0.0,1,1,299,1500,0.4609461070897019
synthetic,wideband,shield_ric,7,300,0.917898170718255,8.172516282074021,0,0.0,1,0,300,1500,0.4564981707182549
synthetic,wideband,shield_ric,8,300,0.9433460020226334,2.1103876420701893,0,0.0,1,1,299,1500,0.4845460020226333
synthetic,wideband,shield_ric,9,300,0.9207525065882758,9.794035758730452,0,0.0,1,2,298,1500,0.4595525065882757
synthetic,bursty,static,0,300,0.9986373710741983,1.0070739486313713,0,0.0,1,0,0,0,0.5386373710741983
synthetic,bursty,static,1,300,0.998597540098454,1.006810278984802,0,0.0,1,0,0,0,0.5385975400984541
synthetic,bursty,static,2,300,0.9982631961737426,1.0091050824694976,0,0.0,1,0,0,0,0.5382631961737425
synthetic,bursty,static,3,300,0.9983182051674625,1.008864614050385,0,0.0,1,0,0,0,0.5383182051674625
synthetic,bursty,static,4,300,0.9980456212791193,1.0069434185745503,0,0.0,1,0,0,0,0.5380456212791193
synthetic,bursty,static,5,300,0.9987609347296083,1.0075820175133157,0,0.0,1,0,0,0,0.5387609347296082
synthetic,bursty,static,6,300,0.9986857497800431,1.0082980394746819,0,0.0,1,0,0,0,0.538685749780043
synthetic,bursty,static,7,300,0.9984826449255284,1.0096915070016599,0,0.0,1,0,0,0,0.5384826449255283
synthetic,bursty,static,8,300,0.9987322948434549,1.008544826489019,0,0.0,1,0,0,0,0.5387322948434549
synthetic,bursty,static,9,300,0.9987176528020116,1.005702057573173,0,0.0,1,0,0,0,0.5387176528020117
synthetic,bursty,heuristic,0,300,0.999977421121144,0.9991220592387375,0,0.0,1,0,0,0,0.539977421121144
synthetic,bursty,heuristic,1,300,0.9999767688156017,0.9991181049849784,0,0.0,1,0,0,0,0.5399767688156019
synthetic,bursty,heuristic,2,300,0.99997133769766,0.9991525170703786,0,0.0,1,0,0,0,0.53997133769766
synthetic,bursty,heuristic,3,300,0.9999722968467114,0.9991489110371733,0,0.0,1,0,0,0,0.5399722968467113
synthetic,bursty,heuristic,4,300,0.9999664854048126,0.9991201011745205,0,0.0,1,0,0,0,0.5399664854048126
synthetic,bursty,heuristic,5,300,0.9999794271842347,0.9991296776048523,0,0.0,1,0,0,0,0.5399794271842349
synthetic,bursty,heuristic,6,300,0.9999783054521887,0.9991404150445568,0,0.0,1,0,0,0,0.5399783054521886
synthetic,bursty,heuristic,7,300,0.9999749928293095,0.9991613110444403,0,0.0,1,0,0,0,0.5399749928293094
synthetic,bursty,heuristic,8,300,0.9999786381976461,0.9991441156735289,0,0.0,1,0,0,0,0.5399786381976461
synthetic,bursty,heuristic,9,300,0.9999783916066506,0.9991014859184238,0,0.0,1,0,0,0,0.5399783916066506
synthetic,bursty,rl,0,300,0.9599153564502982,1.0724476911805447,79,0.2633333333333333,1,0,300,1500,0.21564868978363155
synthetic,bursty,rl,1,300,0.9575270690309516,1.2322905317053063,71,0.23666666666666666,1,0,300,1500,0.24619373569761835
synthetic,bursty,rl,2,300,0.947846906325079,2.161720708426634,75,0.25,1,0,300,1500,0.22151357299174573
synthetic,bursty,rl,3,300,0.945385776530932,1.9996338727390872,75,0.25,1,0,300,1500,0.22251910986426537
synthetic,bursty,rl,4,300,0.9435781224470209,2.1826023378812947,76,0.25333333333333335,1,0,300,1500,0.21544478911368747
synthetic,bursty,rl,5,300,0.9558334305101679,1.9798463459607412,81,0.27,1,0,300,1500,0.20936676384350114
synthetic,bursty,rl,6,300,0.9794422644057211,1.0228330588780468,64,0.21333333333333335,1,0,300,1500,0.295042264405721
synthetic,bursty,rl,7,300,0.9568353781713453,1.8500421712334387,83,0.27666666666666667,1,0,300,1500,0.20770204483801172
synthetic,bursty,rl,8,300,0.9587039656039137,1.0604994301117512,68,0.22666666666666666,1,0,300,1500,0.25850396560391353
synthetic,bursty,rl,9,300,0.9634478683651461,1.0552801506141993,69,0.23,1,0,300,1500,0.25891453503181283
synthetic,bursty,llm_only,0,300,0.9567901257684984,2.157173316974202,66,0.22,1,0,300,1500,0.26045679243516484
synthetic,bursty,llm_only,1,300,0.9509080248785574,2.376203246839845,75,0.25,1,0,300,1500,0.2206413582118908
synthetic,bursty,llm_only,2,300,0.961372180461564,1.5136290801343277,87,0.29,1,0,300,1500,0.19790551379489751
synthetic,bursty,llm_only,3,300,0.9614133937817992,1.0439286583710214,79,0.2633333333333333,1,0,300,1500,0.22421339378179914
synthetic,bursty,llm_only,4,300,0.9563095061205934,1.622478794575324,69,0.23,1,0,300,1500,0.2540428394539265
synthetic,bursty,llm_only,5,300,0.9612685482015221,1.026885250464284,74,0.24666666666666667,1,0,300,1500,0.24386854820152204
synthetic,bursty,llm_only,6,300,0.9601106058146185,1.523466970901234,70,0.23333333333333334,2,0,300,1500,0.2567772724812851
synthetic,bursty,llm_only,7,300,0.9692061303076158,1.0332667424194788,72,0.24,1,0,300,1500,0.2522061303076157
synthetic,bursty,llm_only,8,300,0.9591108879591771,1.0684184276403814,81,0.27,1,0,300,1500,0.2072442212925103
synthetic,bursty,llm_only,9,300,0.9601223764196951,1.049463849626469,86,0.2866666666666667,1,0,300,1500,0.19812237641969493
synthetic,bursty,shield_ric,0,300,0.9615264383225822,1.0466486173005738,0,0.0,1,0,300,1500,0.5009264383225824
synthetic,bursty,shield_ric,1,300,0.9283103581665892,3.4810283800989574,0,0.0,1,1,299,1500,0.4703103581665892
synthetic,bursty,shield_ric,2,300,0.9451624545876911,2.6312109532743264,0,0.0,1,0,300,1500,0.48456245458769104
synthetic,bursty,shield_ric,3,300,0.9537922572510235,1.3223358211636103,0,0.0,1,1,299,1500,0.49359225725102346
synthetic,bursty,shield_ric,4,300,0.9531411266993193,1.8868600243643785,0,0.0,1,1,299,1500,0.49234112669931934
synthetic,bursty,shield_ric,5,300,0.948913621633437,2.8763893405687733,0,0.0,1,1,299,1500,0.4907136216334368
synthetic,bursty,shield_ric,6,300,0.9451851352732418,2.7450209008247897,0,0.0,1,1,299,1500,0.48578513527324174
synthetic,bursty,shield_ric,7,300,0.9605983351951557,1.0490108133734242,0,0.0,1,0,300,1500,0.5009983351951555
synthetic,bursty,shield_ric,8,300,0.9460899172694194,2.954020297194879,0,0.0,1,0,300,1500,0.48408991726941925
synthetic,bursty,shield_ric,9,300,0.9634111496302236,1.467493581967484,0,0.0,1,0,300,1500,0.5028111496302236
synthetic,backhaul,static,0,300,0.8158315356989673,2.8490139252528834,0,0.0,5,0,0,0,0.35583153569896725
synthetic,backhaul,static,1,300,0.8049981156500869,2.8490139529217307,0,0.0,1,0,0,0,0.3449981156500869
synthetic,backhaul,static,2,300,0.8309977561077093,2.8490139388157814,0,0.0,1,0,0,0,0.3709977561077094
synthetic,backhaul,static,3,300,0.82666487674657,2.8490152875892396,0,0.0,3,0,0,0,0.3666648767465701
synthetic,backhaul,static,4,300,0.8201648974078053,2.849013408830876,0,0.0,3,0,0,0,0.3601648974078052
synthetic,backhaul,static,5,300,0.7811648512458091,2.849013991236537,0,0.0,2,0,0,0,0.3211648512458091
synthetic,backhaul,static,6,300,0.7941648950544009,2.8490161060022943,0,0.0,2,0,0,0,0.33416489505440083
synthetic,backhaul,static,7,300,0.8158314292807705,2.849013565531584,0,0.0,1,0,0,0,0.35583142928077044
synthetic,backhaul,static,8,300,0.7768313668462938,2.8490131980872206,0,0.0,1,0,0,0,0.3168313668462938
synthetic,backhaul,static,9,300,0.8049980860569091,2.8490138184833467,0,0.0,1,0,0,0,0.3449980860569091
synthetic,backhaul,heuristic,0,300,0.9773311604428111,1.0857805587821745,0,0.0,1,0,0,0,0.517331160442811
synthetic,backhaul,heuristic,1,300,0.975997692803503,1.0857805693456255,0,0.0,1,0,0,0,0.5159976928035032
synthetic,backhaul,heuristic,2,300,0.9791973515255404,1.0857805639602367,0,0.0,1,0,0,0,0.5191973515255404
synthetic,backhaul,heuristic,3,300,0.9786644441742876,1.0857810788968505,0,0.0,1,0,0,0,0.5186644441742876
synthetic,backhaul,heuristic,4,300,0.9778645192082212,1.0857803616218595,0,0.0,1,0,0,0,0.5178645192082211
synthetic,backhaul,heuristic,5,300,0.9730644065352535,1.0857805839735057,0,0.0,1,0,0,0,0.5130644065352534
synthetic,backhaul,heuristic,6,300,0.9746644532245156,1.0857813913517298,0,0.0,1,0,0,0,0.5146644532245156
synthetic,backhaul,heuristic,7,300,0.9773310294767903,1.0857804214472746,0,0.0,1,0,0,0,0.5173310294767903
synthetic,backhaul,heuristic,8,300,0.9725309653638488,1.0857802811638528,0,0.0,1,0,0,0,0.5125309653638488
synthetic,backhaul,heuristic,9,300,0.9759976072676083,1.0857805180195517,0,0.0,1,0,0,0,0.5159976072676083
synthetic,backhaul,rl,0,300,0.776867373921703,2.940379725419012,90,0.3,3,0,300,1500,0.001534040588369597
synthetic,backhaul,rl,1,300,0.825921748633124,2.871689116922963,88,0.29333333333333333,1,0,300,1500,0.057588415299790585
synthetic,backhaul,rl,2,300,0.8164790601676429,2.874651671326645,92,0.30666666666666664,1,0,300,1500,0.032745726834309576
synthetic,backhaul,rl,3,300,0.791338266793717,2.9013187716799993,90,0.3,1,0,300,1500,0.018004933460383572
synthetic,backhaul,rl,4,300,0.8077341595929263,2.8838820605824895,96,0.32,1,0,300,1500,0.00700082625959289
synthetic,backhaul,rl,5,300,0.8102107485832065,2.872116433510883,97,0.3233333333333333,1,0,300,1500,0.014610748583206394
synthetic,backhaul,rl,6,300,0.809894036232471,2.952753938351072,86,0.2866666666666667,2,0,300,1500,0.04902736956580429
synthetic,backhaul,rl,7,300,0.803338149742295,2.8877454117506542,109,0.36333333333333334,1,0,300,1500,-0.03832851692437168
synthetic,backhaul,rl,8,300,0.8208274764024089,2.8958285681453284,89,0.2966666666666667,5,0,300,1500,0.04402747640240893
synthetic,backhaul,rl,9,300,0.8147626508613041,2.883328196748275,80,0.26666666666666666,1,0,300,1500,0.06609598419463732
synthetic,backhaul,llm_only,0,300,0.7848461946361212,2.8859896557067133,88,0.29333333333333333,2,0,300,1500,0.015846194636121164
synthetic,backhaul,llm_only,1,300,0.8093396352186079,2.8999915311326316,89,0.2966666666666667,1,0,300,1500,0.03780630188527459
synthetic,backhaul,llm_only,2,300,0.812634751740492,2.9022653397449427,85,0.2833333333333333,4,0,300,1500,0.055168085073825326
synthetic,backhaul,llm_only,3,300,0.8028651851372367,2.8884118264940484,74,0.24666666666666667,1,0,300,1500,0.08426518513723669
synthetic,backhaul,llm_only,4,300,0.8104888305513372,2.8668343979241357,92,0.30666666666666664,1,0,300,1500,0.022622163884670712
synthetic,backhaul,llm_only,5,300,0.8238564785196357,2.8632385776326195,104,0.3466666666666667,1,0,300,1500,0.002856478519635678
synthetic,backhaul,llm_only,6,300,0.8358482438678297,2.87048531338833,90,0.3,1,0,300,1500,0.05924824386782985
synthetic,backhaul,llm_only,7,300,0.8012896875219406,2.8722858249187775,87,0.29,2,0,300,1500,0.03862302085527402
synthetic,backhaul,llm_only,8,300,0.8018575746659838,2.8780874886840393,90,0.3,4,0,300,1500,0.020857574665983782
synthetic,backhaul,llm_only,9,300,0.8429622822772093,2.8813234358538646,82,0.2733333333333333,1,0,300,1500,0.09316228227720928
synthetic,backhaul,shield_ric,0,300,0.7593900944489387,2.9110161923886824,0,0.0,3,1,299,1500,0.2997900944489387
synthetic,backhaul,shield_ric,1,300,0.7748832010198518,2.89030167132654,0,0.0,1,3,297,1500,0.31308320101985176
synthetic,backhaul,shield_ric,2,300,0.7986949949062568,2.9152988292799353,0,0.0,1,1,299,1500,0.33849499490625684
synthetic,backhaul,shield_ric,3,300,0.7989538863231808,2.874406575453139,0,0.0,1,2,298,1500,0.33875388632318076
